id,destination,origin,year,migrants
18605,96,171,2000,1
18606,54,51,2000,157
18607,54,141,2000,0
18608,54,103,2000,171
18609,54,66,2000,1461
18610,54,29,2000,0
18611,54,67,2000,197
18612,54,53,2000,430399
18613,54,105,2000,103
18614,54,30,2000,262
18615,54,106,2000,87
18616,54,172,2000,0
18617,54,107,2000,0
18618,54,31,2000,810
18619,54,39,2000,27
18620,54,142,2000,0
18621,54,40,2000,5
18622,54,42,2000,24
18623,54,68,2000,401
18624,54,69,2000,7773
18625,54,56,2000,128
18626,54,32,2000,971
18627,54,5,2000,0
18628,54,6,2000,0
18629,54,16,2000,0
18630,54,44,2000,10
18631,54,17,2000,0
18632,54,57,2000,1609
18633,54,177,2000,0
18634,54,18,2000,0
18635,54,167,2000,0
18636,54,46,2000,21
18637,54,20,2000,0
18638,54,143,2000,0
18639,54,47,2000,17
18640,54,71,2000,13
18641,54,100,2000,15
18642,54,59,2000,0
18643,54,144,2000,0
18644,54,73,2000,241
18645,54,162,2000,0
18646,54,60,2000,9737
18647,54,48,2000,30
18648,54,112,2000,41
18649,54,179,2000,0
18650,54,33,2000,595
18651,54,61,2000,25
18652,54,35,2000,314
18653,54,36,2000,0
18654,54,63,2000,0
18655,54,37,2000,529
18656,54,64,2000,20724
18657,54,115,2000,0
18658,54,65,2000,59
18659,54,145,2000,0
18660,54,49,2000,244
18661,54,74,2000,712
18662,54,25,2000,0
18663,54,26,2000,0
18664,54,38,2000,0
18665,54,50,2000,171
18666,54,132,2000,0
18667,81,51,2000,226
18668,81,141,2000,54
18669,81,134,2000,106
18670,81,103,2000,190
18671,81,30,2000,164
18672,81,106,2000,186
18673,81,172,2000,351
18674,81,107,2000,173
18675,81,31,2000,219
18676,81,83,2000,146
18677,81,108,2000,58
18678,81,68,2000,151
18679,81,69,2000,364
18680,81,84,2000,0
18681,81,98,2000,75
18682,81,85,2000,1226
18683,81,32,2000,84
18684,81,57,2000,194
18685,81,86,2000,353
18686,81,20,2000,65
18687,81,100,2000,440
18688,81,101,2000,294
18689,81,102,2000,98
18690,81,112,2000,88
18691,81,33,2000,115
18692,81,88,2000,155
18693,81,35,2000,65
18694,81,36,2000,2342
18695,81,65,2000,5917
18696,81,38,2000,694
18697,81,50,2000,49
18698,14,2,2000,4
18699,14,51,2000,126
18700,14,141,2000,16
18701,14,103,2000,38
18702,14,11,2000,534
18703,14,66,2000,161
18704,14,12,2000,16
18705,14,13,2000,49
18706,14,3,2000,296
18707,14,29,2000,154
18708,14,67,2000,119
18709,14,151,2000,4
18710,14,53,2000,31
18711,14,147,2000,4
18712,14,105,2000,27
18713,14,30,2000,2799
18714,14,116,2000,2
18715,14,135,2000,26
18716,14,106,2000,22
18717,14,172,2000,728
18718,14,107,2000,57
18719,14,96,2000,2
18720,14,54,2000,38
18721,14,81,2000,16
18722,14,31,2000,307
18723,14,176,2000,15
18724,14,137,2000,311
18725,14,39,2000,77
18726,14,118,2000,2
18727,14,83,2000,5
18728,14,108,2000,4
18729,14,142,2000,2358
18730,14,97,2000,5
18731,14,119,2000,2
18732,14,40,2000,13
18733,14,120,2000,37
18734,14,42,2000,225
18735,14,68,2000,417
18736,14,15,2000,6950
18737,14,69,2000,1181
18738,14,156,2000,38
18739,14,55,2000,2
18740,14,56,2000,10781
18741,14,85,2000,2
18742,14,99,2000,2
18743,14,32,2000,157
18744,14,43,2000,15
18745,14,5,2000,1250
18746,14,6,2000,547
18747,14,16,2000,143
18748,14,44,2000,353
18749,14,17,2000,174
18750,14,57,2000,219
18751,14,86,2000,7
18752,14,177,2000,38
18753,14,18,2000,201
18754,14,167,2000,108
18755,14,121,2000,38
18756,14,19,2000,106
18757,14,168,2000,11
18758,14,46,2000,75
18759,14,20,2000,1252
18760,14,143,2000,104
18761,14,47,2000,42
18762,14,71,2000,5
18763,14,122,2000,4
18764,14,123,2000,4
18765,14,58,2000,15
18766,14,124,2000,5
18767,14,100,2000,29
18768,14,144,2000,29
18769,14,125,2000,5
18770,14,150,2000,2
18771,14,8,2000,26
18772,14,73,2000,219
18773,14,101,2000,5
18774,14,162,2000,139
18775,14,60,2000,9
18776,14,48,2000,91
18777,14,21,2000,29
18778,14,9,2000,236
18779,14,102,2000,9
18780,14,111,2000,4
18781,14,112,2000,15
18782,14,179,2000,3277
18783,14,33,2000,322
18784,14,61,2000,29
18785,14,88,2000,2
18786,14,22,2000,5
18787,14,35,2000,2459
18788,14,36,2000,5913
18789,14,23,2000,106
18790,14,164,2000,4
18791,14,63,2000,1152
18792,14,127,2000,4
18793,14,165,2000,2
18794,14,37,2000,62
18795,14,64,2000,7
18796,14,128,2000,5
18797,14,115,2000,2258
18798,14,65,2000,71
18799,14,10,2000,4491
18800,14,145,2000,236
18801,14,113,2000,2
18802,14,49,2000,415
18803,14,74,2000,172
18804,14,25,2000,1481
18805,14,169,2000,4
18806,14,93,2000,7
18807,14,146,2000,16
18808,14,26,2000,278
18809,14,170,2000,5
18810,14,130,2000,9
18811,14,38,2000,1490
18812,14,27,2000,69
18813,14,50,2000,16552
18814,14,131,2000,66
18815,14,114,2000,2
18816,14,171,2000,33
18817,14,1,2000,29
18818,14,28,2000,7
18819,14,132,2000,62
18820,14,133,2000,139
18821,31,2,2000,103
18822,31,51,2000,88
18823,31,141,2000,161
18824,31,52,2000,8
18825,31,134,2000,67
18826,31,76,2000,3
18827,31,103,2000,152
18828,31,11,2000,453
18829,31,77,2000,0
18830,31,66,2000,3623
18831,31,12,2000,91
18832,31,78,2000,0
18833,31,13,2000,12
18834,31,3,2000,16
18835,31,79,2000,7
18836,31,29,2000,644
18837,31,67,2000,372
18838,31,95,2000,1
18839,31,151,2000,13
18840,31,4,2000,0
18841,31,53,2000,711
18842,31,147,2000,1
18843,31,105,2000,56
18844,31,30,2000,2308
18845,31,152,2000,3
18846,31,116,2000,0
18847,31,153,2000,7
18848,31,135,2000,3
18849,31,80,2000,0
18850,31,136,2000,4
18851,31,106,2000,15
18852,31,172,2000,605
18853,31,173,2000,12
18854,31,107,2000,36
18855,31,117,2000,1
18856,31,137,2000,32
18857,31,96,2000,5
18858,31,54,2000,835
18859,31,81,2000,247
18860,31,14,2000,27
18861,31,176,2000,43
18862,31,137,2000,16
18863,31,39,2000,64
18864,31,118,2000,3
18865,31,82,2000,0
18866,31,83,2000,3
18867,31,108,2000,19
18868,31,142,2000,77
18869,31,97,2000,7
18870,31,138,2000,1
18871,31,119,2000,1
18872,31,40,2000,31
18873,31,148,2000,1
18874,31,120,2000,39
18875,31,42,2000,164
18876,31,68,2000,1781
18877,31,139,2000,0
18878,31,155,2000,4
18879,31,15,2000,176
18880,31,69,2000,4750
18881,31,156,2000,21
18882,31,55,2000,0
18883,31,56,2000,889
18884,31,84,2000,0
18885,31,98,2000,4
18886,31,157,2000,11
18887,31,158,2000,4
18888,31,110,2000,1
18889,31,85,2000,11
18890,31,99,2000,1
18891,31,32,2000,3053
18892,31,43,2000,9
18893,31,5,2000,119
18894,31,6,2000,93
18895,31,16,2000,131
18896,31,44,2000,33
18897,31,17,2000,69
18898,31,57,2000,509
18899,31,86,2000,3
18900,31,177,2000,95
18901,31,18,2000,51
18902,31,167,2000,909
18903,31,121,2000,21
18904,31,19,2000,27
18905,31,168,2000,75
18906,31,46,2000,65
18907,31,20,2000,101
18908,31,149,2000,3
18909,31,159,2000,4
18910,31,143,2000,49
18911,31,70,2000,0
18912,31,47,2000,81
18913,31,71,2000,8
18914,31,122,2000,12
18915,31,123,2000,9
18916,31,7,2000,0
18917,31,160,2000,8
18918,31,58,2000,4
18919,31,161,2000,1
18920,31,124,2000,1
18921,31,100,2000,39
18922,31,72,2000,1
18923,31,59,2000,57
18924,31,144,2000,51
18925,31,125,2000,1
18926,31,150,2000,4
18927,31,8,2000,8
18928,31,73,2000,271
18929,31,101,2000,8
18930,31,162,2000,33
18931,31,60,2000,263
18932,31,48,2000,48
18933,31,21,2000,0
18934,31,9,2000,45
18935,31,102,2000,5
18936,31,111,2000,15
18937,31,112,2000,33
18938,31,179,2000,17
18939,31,33,2000,12165
18940,31,61,2000,19
18941,31,22,2000,13
18942,31,35,2000,5889
18943,31,36,2000,6565
18944,31,126,2000,7
18945,31,90,2000,3
18946,31,91,2000,1
18947,31,92,2000,0
18948,31,62,2000,1
18949,31,140,2000,0
18950,31,23,2000,8
18951,31,164,2000,15
18952,31,63,2000,2363
18953,31,127,2000,1
18954,31,165,2000,1
18955,31,37,2000,140506
18956,31,64,2000,128
18957,31,128,2000,3
18958,31,115,2000,76
18959,31,65,2000,84
18960,31,10,2000,15
18961,31,145,2000,33
18962,31,113,2000,1
18963,31,49,2000,104
18964,31,74,2000,189
18965,31,25,2000,215
18966,31,169,2000,32
18967,31,166,2000,8
18968,31,93,2000,1
18969,31,146,2000,77
18970,31,26,2000,109
18971,31,170,2000,23
18972,31,130,2000,8
18973,31,38,2000,16397
18974,31,27,2000,15
18975,31,50,2000,701
18976,31,131,2000,9
18977,31,114,2000,17
18978,31,171,2000,88
18979,31,1,2000,7208
18980,31,28,2000,55
18981,31,132,2000,9
18982,31,133,2000,11
18983,39,2,2000,2941
18984,39,51,2000,84
18985,39,141,2000,907
18986,39,52,2000,1
18987,39,134,2000,106
18988,39,76,2000,0
18989,39,103,2000,965
18990,39,11,2000,459
18991,39,77,2000,0
18992,39,66,2000,1525
18993,39,12,2000,95
18994,39,78,2000,9
18995,39,13,2000,95
18996,39,3,2000,398
18997,39,79,2000,24
18998,39,29,2000,144
18999,39,67,2000,1233
19000,39,95,2000,5
19001,39,151,2000,33
19002,39,4,2000,9
19003,39,53,2000,18844
19004,39,147,2000,61
19005,39,105,2000,1542
19006,39,30,2000,666
19007,39,152,2000,21
19008,39,116,2000,241
19009,39,153,2000,18
19010,39,135,2000,137
19011,39,136,2000,2
19012,39,106,2000,1326
19013,39,172,2000,3580
19014,39,173,2000,491
19015,39,174,2000,0
19016,39,107,2000,2040
19017,39,117,2000,16
19018,39,137,2000,84
19019,39,96,2000,93
19020,39,54,2000,579
19021,39,81,2000,170
19022,39,14,2000,151
19023,39,31,2000,217
19024,39,176,2000,258
19025,39,137,2000,169
19026,39,118,2000,16
19027,39,82,2000,9
19028,39,83,2000,77
19029,39,108,2000,379
19030,39,142,2000,1282
19031,39,97,2000,50
19032,39,138,2000,0
19033,39,119,2000,84
19034,39,40,2000,460
19035,39,148,2000,40
19036,39,120,2000,1081
19037,39,41,2000,10636
19038,39,42,2000,3826
19039,39,68,2000,4238
19040,39,109,2000,0
19041,39,139,2000,5
19042,39,155,2000,483
19043,39,15,2000,83
19044,39,69,2000,28060
19045,39,156,2000,965
19046,39,56,2000,1093
19047,39,84,2000,7
19048,39,98,2000,133
19049,39,157,2000,54
19050,39,158,2000,31
19051,39,110,2000,99
19052,39,85,2000,130
19053,39,99,2000,69
19054,39,32,2000,1641
19055,39,43,2000,5955
19056,39,5,2000,4391
19057,39,6,2000,11483
19058,39,16,2000,12988
19059,39,44,2000,1153
19060,39,17,2000,1454
19061,39,57,2000,3333
19062,39,86,2000,132
19063,39,177,2000,1323
19064,39,18,2000,967
19065,39,167,2000,43
19066,39,121,2000,996
19067,39,19,2000,962
19068,39,168,2000,2
19069,39,46,2000,667
19070,39,20,2000,12396
19071,39,149,2000,40
19072,39,159,2000,106
19073,39,143,2000,170
19074,39,70,2000,11
19075,39,47,2000,944
19076,39,71,2000,226
19077,39,122,2000,22
19078,39,123,2000,47
19079,39,7,2000,2
19080,39,160,2000,26
19081,39,58,2000,58
19082,39,161,2000,26
19083,39,124,2000,110
19084,39,100,2000,461
19085,39,72,2000,7
19086,39,59,2000,1965
19087,39,144,2000,4881
19088,39,125,2000,122
19089,39,150,2000,37
19090,39,8,2000,118
19091,39,73,2000,4835
19092,39,101,2000,122
19093,39,162,2000,558
19094,39,60,2000,1322
19095,39,48,2000,16652
19096,39,21,2000,13
19097,39,9,2000,10049
19098,39,102,2000,37
19099,39,111,2000,54
19100,39,112,2000,547
19101,39,179,2000,3929
19102,39,33,2000,10954
19103,39,61,2000,681
19104,39,88,2000,0
19105,39,22,2000,31
19106,39,35,2000,1993
19107,39,36,2000,3493
19108,39,126,2000,129
19109,39,90,2000,0
19110,39,91,2000,0
19111,39,92,2000,8
19112,39,62,2000,0
19113,39,140,2000,0
19114,39,23,2000,191
19115,39,164,2000,81
19116,39,63,2000,5891
19117,39,127,2000,21
19118,39,165,2000,255
19119,39,37,2000,121
19120,39,64,2000,64
19121,39,128,2000,11586
19122,39,115,2000,984
19123,39,129,2000,0
19124,39,65,2000,2747
19125,39,10,2000,8005
19126,39,145,2000,206
19127,39,113,2000,26
19128,39,49,2000,19772
19129,39,74,2000,1922
19130,39,25,2000,1304
19131,39,169,2000,7
19132,39,166,2000,99
19133,39,93,2000,151
19134,39,146,2000,723
19135,39,26,2000,30089
19136,39,170,2000,4
19137,39,130,2000,941
19138,39,38,2000,695
19139,39,27,2000,192
19140,39,50,2000,14074
19141,39,131,2000,792
19142,39,114,2000,204
19143,39,171,2000,42
19144,39,1,2000,8651
19145,39,28,2000,141
19146,39,132,2000,342
19147,39,133,2000,268
19148,118,120,2000,11023
19149,118,128,2000,83230
19150,118,28,2000,238
19151,82,76,2000,290
19152,82,78,2000,7
19153,82,79,2000,95
19154,82,172,2000,23
19155,82,81,2000,7
19156,82,68,2000,45
19157,82,109,2000,13
19158,82,69,2000,17
19159,82,110,2000,108
19160,82,85,2000,873
19161,82,5,2000,15
19162,82,86,2000,74
19163,82,20,2000,19
19164,82,87,2000,93
19165,82,73,2000,6
19166,82,77,2000,26
19167,82,162,2000,29
19168,82,88,2000,10
19169,82,90,2000,36
19170,82,75,2000,11
19171,82,91,2000,161
19172,82,92,2000,72
19173,82,113,2000,11
19174,82,25,2000,10
19175,82,93,2000,175
19176,82,50,2000,362
19177,83,76,2000,325
19178,83,103,2000,3227
19179,83,66,2000,1179
19180,83,78,2000,111
19181,83,13,2000,26
19182,83,67,2000,598
19183,83,4,2000,11
19184,83,53,2000,7
19185,83,105,2000,1160
19186,83,30,2000,436
19187,83,116,2000,4
19188,83,135,2000,4
19189,83,153,2000,4
19190,83,136,2000,4
19191,83,106,2000,2310
19192,83,172,2000,4413
19193,83,107,2000,5737
19194,83,96,2000,1896
19195,83,81,2000,8335
19196,83,31,2000,15
19197,83,39,2000,85
19198,83,82,2000,29
19199,83,108,2000,1160
19200,83,97,2000,447
19201,83,42,2000,55
19202,83,68,2000,3083
19203,83,69,2000,6209
19204,83,56,2000,115
19205,83,98,2000,580
19206,83,110,2000,55
19207,83,85,2000,228652
19208,83,99,2000,529
19209,83,32,2000,62
19210,83,5,2000,351
19211,83,6,2000,85
19212,83,16,2000,7
19213,83,44,2000,62
19214,83,17,2000,226
19215,83,57,2000,8501
19216,83,86,2000,514
19217,83,177,2000,1534
19218,83,167,2000,4
19219,83,20,2000,876
19220,83,58,2000,40
19221,83,100,2000,2122
19222,83,144,2000,26
19223,83,73,2000,706
19224,83,77,2000,403
19225,83,101,2000,507
19226,83,162,2000,51
19227,83,48,2000,82
19228,83,9,2000,203
19229,83,102,2000,854
19230,83,111,2000,75
19231,83,112,2000,2432
19232,83,179,2000,140
19233,83,33,2000,580
19234,83,61,2000,195
19235,83,88,2000,10708
19236,83,35,2000,37
19237,83,36,2000,351
19238,83,90,2000,93
19239,83,75,2000,170
19240,83,23,2000,29
19241,83,63,2000,220
19242,83,115,2000,296
19243,83,65,2000,8982
19244,83,113,2000,126
19245,83,49,2000,451
19246,83,74,2000,2614
19247,83,25,2000,93
19248,83,93,2000,122
19249,83,26,2000,89
19250,83,94,2000,4
19251,83,38,2000,148
19252,83,60,2000,7
19253,83,50,2000,710
19254,83,114,2000,1985
19255,108,2,2000,23
19256,108,51,2000,30
19257,108,141,2000,20
19258,108,134,2000,18
19259,108,103,2000,2239
19260,108,66,2000,227
19261,108,78,2000,20
19262,108,11,2000,16
19263,108,67,2000,355
19264,108,105,2000,1101
19265,108,30,2000,81
19266,108,135,2000,19
19267,108,106,2000,4702
19268,108,172,2000,1214
19269,108,107,2000,71556
19270,108,96,2000,389
19271,108,54,2000,34
19272,108,81,2000,1242
19273,108,31,2000,131
19274,108,39,2000,76
19275,108,83,2000,147
19276,108,97,2000,217
19277,108,42,2000,53
19278,108,68,2000,939
19279,108,155,2000,14
19280,108,69,2000,1827
19281,108,156,2000,16
19282,108,56,2000,30
19283,108,98,2000,179
19284,108,85,2000,40
19285,108,99,2000,195
19286,108,173,2000,41
19287,108,32,2000,90
19288,108,5,2000,95
19289,108,6,2000,80
19290,108,16,2000,15
19291,108,44,2000,83
19292,108,17,2000,216
19293,108,57,2000,1595
19294,108,86,2000,16
19295,108,177,2000,305
19296,108,18,2000,30
19297,108,176,2000,202
19298,108,20,2000,184
19299,108,100,2000,937
19300,108,144,2000,20
19301,108,73,2000,344
19302,108,101,2000,163
19303,108,162,2000,21
19304,108,48,2000,98
19305,108,9,2000,22
19306,108,102,2000,400
19307,108,111,2000,101
19308,108,112,2000,5682
19309,108,179,2000,52
19310,108,33,2000,130
19311,108,61,2000,152
19312,108,88,2000,208
19313,108,35,2000,126
19314,108,36,2000,620
19315,108,23,2000,37
19316,108,37,2000,21
19317,108,1,2000,20
19318,108,115,2000,51
19319,108,65,2000,3099
19320,108,49,2000,145
19321,108,74,2000,814
19322,108,25,2000,27
19323,108,93,2000,19
19324,108,38,2000,167
19325,108,60,2000,1
19326,108,142,2000,35
19327,108,50,2000,895
19328,108,114,2000,398
19329,142,2,2000,154
19330,142,51,2000,88
19331,142,141,2000,648
19332,142,134,2000,21
19333,142,76,2000,13
19334,142,12,2000,24
19335,142,103,2000,183
19336,142,66,2000,442
19337,142,78,2000,11
19338,142,13,2000,294
19339,142,3,2000,186
19340,142,11,2000,118
19341,142,67,2000,411
19342,142,53,2000,46
19343,142,105,2000,96
19344,142,30,2000,50
19345,142,116,2000,27
19346,142,29,2000,204
19347,142,135,2000,92
19348,142,10,2000,164
19349,142,136,2000,244
19350,142,106,2000,20
19351,142,172,2000,562
19352,142,107,2000,43
19353,142,117,2000,664
19354,142,137,2000,55
19355,142,137,2000,96
19356,142,54,2000,76
19357,142,14,2000,63
19358,142,31,2000,148
19359,142,151,2000,27
19360,142,39,2000,221
19361,142,108,2000,9
19362,142,97,2000,155
19363,142,120,2000,478
19364,142,119,2000,388
19365,142,40,2000,19
19366,142,42,2000,182
19367,142,68,2000,2089
19368,142,118,2000,271
19369,142,155,2000,22
19370,142,69,2000,5649
19371,142,156,2000,172
19372,142,55,2000,7
19373,142,56,2000,934
19374,142,98,2000,7
19375,142,157,2000,105
19376,142,32,2000,98
19377,142,5,2000,910
19378,142,6,2000,111
19379,142,16,2000,7793
19380,142,44,2000,70
19381,142,17,2000,518
19382,142,57,2000,3058
19383,142,177,2000,843
19384,142,167,2000,155
19385,142,18,2000,3836
19386,142,121,2000,101
19387,142,176,2000,76
19388,142,19,2000,2188
19389,142,168,2000,46
19390,142,20,2000,2324
19391,142,159,2000,35
19392,142,143,2000,3669
19393,142,122,2000,30
19394,142,123,2000,21
19395,142,7,2000,21
19396,142,160,2000,158
19397,142,161,2000,114
19398,142,100,2000,48
19399,142,72,2000,60
19400,142,144,2000,776
19401,142,125,2000,13
19402,142,21,2000,397
19403,142,150,2000,196
19404,142,73,2000,726
19405,142,162,2000,593
19406,142,48,2000,89
19407,142,9,2000,452
19408,142,179,2000,801
19409,142,33,2000,278
19410,142,61,2000,34
19411,142,158,2000,68
19412,142,22,2000,292
19413,142,35,2000,177
19414,142,36,2000,5477
19415,142,126,2000,33
19416,142,23,2000,5987
19417,142,164,2000,311
19418,142,127,2000,15
19419,142,165,2000,46
19420,142,37,2000,46
19421,142,128,2000,11540
19422,142,115,2000,164
19423,142,133,2000,25
19424,142,65,2000,303
19425,142,129,2000,0
19426,142,145,2000,9388
19427,142,49,2000,259
19428,142,74,2000,998
19429,142,25,2000,5549
19430,142,169,2000,95
19431,142,27,2000,523
19432,142,146,2000,572
19433,142,26,2000,654
19434,142,170,2000,35
19435,142,130,2000,64
19436,142,38,2000,125
19437,142,60,2000,88
19438,142,50,2000,2299
19439,142,131,2000,107
19440,142,152,2000,48
19441,142,171,2000,82
19442,142,28,2000,4167
19443,142,132,2000,19
19444,97,103,2000,166
19445,97,66,2000,10
19446,97,3,2000,6
19447,97,79,2000,35
19448,97,67,2000,49
19449,97,105,2000,198
19450,97,95,2000,218
19451,97,106,2000,207
19452,97,172,2000,187
19453,97,107,2000,363
19454,97,96,2000,818
19455,97,81,2000,80
19456,97,83,2000,43
19457,97,108,2000,97
19458,97,68,2000,150
19459,97,69,2000,229
19460,97,98,2000,6212
19461,97,99,2000,9525
19462,97,173,2000,7
19463,97,5,2000,10
19464,97,6,2000,14
19465,97,44,2000,12
19466,97,17,2000,68
19467,97,57,2000,233
19468,97,86,2000,9
19469,97,177,2000,35
19470,97,100,2000,1438
19471,97,73,2000,35
19472,97,101,2000,4545
19473,97,102,2000,354
19474,97,111,2000,15
19475,97,112,2000,172
19476,97,179,2000,17
19477,97,61,2000,11
19478,97,88,2000,58
19479,97,36,2000,16
19480,97,65,2000,473
19481,97,49,2000,25
19482,97,74,2000,51
19483,97,50,2000,77
19484,97,114,2000,67
19485,138,135,2000,333
19486,138,68,2000,1903
19487,138,139,2000,107
19488,138,162,2000,150
19489,138,140,2000,623
19490,138,65,2000,534
19491,119,134,2000,620
19492,119,116,2000,1663
19493,119,172,2000,98
19494,119,117,2000,93
19495,119,137,2000,1224
19496,119,120,2000,91
19497,119,68,2000,211
19498,119,5,2000,70
19499,119,121,2000,217
19500,119,123,2000,343
19501,119,125,2000,896
19502,119,126,2000,414
19503,119,128,2000,1775
19504,119,115,2000,189
19505,119,133,2000,168
19506,119,129,2000,1284
19507,119,145,2000,180
19508,119,130,2000,1190
19509,119,50,2000,43
19510,119,131,2000,375
19511,119,132,2000,151
19512,40,2,2000,0
19513,40,51,2000,0
19514,40,141,2000,0
19515,40,52,2000,0
19516,40,134,2000,0
19517,40,76,2000,0
19518,40,103,2000,0
19519,40,11,2000,595
19520,40,66,2000,0
19521,40,12,2000,1437
19522,40,13,2000,0
19523,40,3,2000,0
19524,40,79,2000,0
19525,40,29,2000,14756
19526,40,67,2000,0
19527,40,95,2000,0
19528,40,151,2000,0
19529,40,4,2000,0
19530,40,53,2000,0
19531,40,105,2000,0
19532,40,30,2000,0
19533,40,153,2000,0
19534,40,135,2000,0
19535,40,106,2000,0
19536,40,172,2000,124
19537,40,173,2000,0
19538,40,107,2000,0
19539,40,137,2000,0
19540,40,96,2000,0
19541,40,54,2000,0
19542,40,81,2000,0
19543,40,14,2000,0
19544,40,31,2000,0
19545,40,176,2000,0
19546,40,137,2000,0
19547,40,39,2000,52
19548,40,83,2000,0
19549,40,108,2000,0
19550,40,142,2000,0
19551,40,97,2000,0
19552,40,120,2000,0
19553,40,41,2000,0
19554,40,42,2000,1369
19555,40,68,2000,88
19556,40,155,2000,0
19557,40,15,2000,1572
19558,40,69,2000,970
19559,40,156,2000,0
19560,40,55,2000,0
19561,40,56,2000,0
19562,40,98,2000,0
19563,40,157,2000,0
19564,40,110,2000,0
19565,40,99,2000,0
19566,40,32,2000,76
19567,40,43,2000,0
19568,40,5,2000,53
19569,40,6,2000,0
19570,40,16,2000,0
19571,40,44,2000,0
19572,40,17,2000,0
19573,40,57,2000,0
19574,40,86,2000,0
19575,40,177,2000,0
19576,40,18,2000,0
19577,40,167,2000,3808
19578,40,121,2000,0
19579,40,19,2000,0
19580,40,168,2000,565
19581,40,46,2000,4289
19582,40,20,2000,0
19583,40,143,2000,0
19584,40,70,2000,0
19585,40,47,2000,2083
19586,40,71,2000,0
19587,40,122,2000,0
19588,40,123,2000,0
19589,40,58,2000,0
19590,40,161,2000,0
19591,40,124,2000,0
19592,40,100,2000,0
19593,40,72,2000,0
19594,40,59,2000,0
19595,40,144,2000,0
19596,40,125,2000,0
