,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
23584,greece,56,honduras,99,62,47,33,42,53,49,49
23585,greece,56,hungary,32,905,1228,1572,1669,1830,1724,1761
23586,greece,56,iceland,43,39,35,32,44,57,53,53
23587,greece,56,india,5,5351,6117,6983,8679,10751,10130,10353
23589,greece,56,iran,6,2645,1946,1279,1613,2017,1900,4684
23590,greece,56,iraq,16,6631,6698,6875,5303,9200,4745,16897
23591,greece,56,ireland,44,1042,762,494,549,625,588,600
23592,greece,56,isle of man,45,18,15,12,9,5,4,2
23593,greece,56,israel,17,1413,1032,667,698,754,710,725
23594,greece,56,italy,57,12933,9328,5876,6159,6674,6289,6426
23595,greece,56,jamaica,86,72,68,65,39,12,11,10
23596,greece,56,japan,177,1185,863,555,538,539,507,518
23597,greece,56,jordan,18,2473,1630,813,822,861,810,827
23598,greece,56,kazakhstan,167,3531,13744,24182,25878,28574,26926,27523
23599,greece,56,kenya,121,480,419,365,415,481,452,460
23600,greece,56,kuwait,19,29,87,147,145,148,138,263
23601,greece,56,kyrgyzstan,168,74,141,211,386,580,546,557
23603,greece,56,latvia,46,75,65,56,208,373,351,357
23604,greece,56,lebanon,20,5775,3958,2207,2152,2173,2047,2092
23605,greece,56,lesotho,149,3,2,2,1,0,0,0
23606,greece,56,liberia,159,35,28,21,27,33,30,30
23607,greece,56,libya,143,1123,848,587,621,679,639,652
23608,greece,56,liechtenstein,70,12,9,6,8,10,9,7
23609,greece,56,lithuania,47,293,228,167,362,577,543,554
23610,greece,56,luxembourg,71,146,121,98,120,147,137,139
23611,greece,56,madagascar,122,63,101,140,137,138,129,130
23613,greece,56,maldives,7,8,6,4,4,3,2,0
23614,greece,56,mali,160,15,16,17,24,31,29,105
23615,greece,56,malta,58,227,162,99,96,95,89,89
23617,greece,56,mauritania,161,3,4,5,63,125,45,60
23618,greece,56,mauritius,124,45,48,52,46,40,37,37
23619,greece,56,mexico,100,379,366,360,383,420,395,402
23620,greece,56,monaco,72,11,16,22,34,47,44,43
23622,greece,56,montserrat,87,2,2,2,41,83,77,78
23623,greece,56,morocco,144,762,772,795,1458,2198,2070,2114
23624,greece,56,mozambique,125,39,52,65,66,68,63,63
23626,greece,56,namibia,150,8,7,7,8,8,7,5
23627,greece,56,nepal,8,29,21,14,33,53,49,66
23628,greece,56,netherlands,73,5508,4247,3056,3442,3966,3737,3819
23630,greece,56,nicaragua,101,41,35,30,97,170,159,161
23632,greece,56,nigeria,162,1565,1705,1872,2396,3026,2851,2914
23633,greece,56,north macedonia,60,4152,2519,928,1573,2297,2164,2210
23635,greece,56,norway,48,958,701,455,492,547,515,525
23636,greece,56,oman,21,3,3,3,4,5,4,2
23637,greece,56,pakistan,9,5947,8295,10780,21381,33141,31230,8823
23639,greece,56,panama,102,286,210,137,149,166,155,158
23641,greece,56,paraguay,111,72,63,56,69,84,78,79
23642,greece,56,peru,112,209,187,168,233,308,290,296
23643,greece,56,philippines,179,11217,8569,6061,7359,8970,8452,8638
23644,greece,56,poland,33,29946,22454,15330,15669,16587,15630,15975
23645,greece,56,portugal,61,731,506,289,311,344,323,328
23646,greece,56,puerto rico,88,18,19,20,10,0,0,0
23647,greece,56,qatar,22,6,9,12,570,1168,1100,1123
23651,greece,56,romania,35,5983,16015,26311,36759,48918,46098,47120
23652,greece,56,russia,36,28345,49780,72032,63706,57389,54081,55281
23653,greece,56,rwanda,126,174,148,125,112,103,96,97
23655,greece,56,saint kitts and nevis,90,6,6,6,4,2,1,0
23657,greece,56,saint vincent and the grenadines,92,92,102,114,61,7,6,4
23659,greece,56,san marino,62,9,9,9,5,1,0,0
23660,greece,56,sao tome and principe,140,3,3,4,6,7,6,4
23661,greece,56,saudi arabia,23,532,490,456,446,451,424,432
23662,greece,56,senegal,164,81,63,46,350,678,638,651
23663,greece,56,serbia,63,0,2508,5057,4768,4641,4372,4467
23664,greece,56,seychelles,127,41,37,33,29,26,24,23
23665,greece,56,sierra leone,165,436,344,258,219,186,174,176
23667,greece,56,slovakia,37,699,548,407,645,914,860,876
23668,greece,56,slovenia,64,104,105,107,120,138,129,130
23670,greece,56,somalia,128,44,55,66,412,785,739,3788
23671,greece,56,south africa,115,1755,3596,5497,6279,7317,6894,7045
23672,greece,56,spain,65,2586,1760,963,1085,1250,1177,1202
23673,greece,56,sri lanka,10,1344,1069,811,860,941,886,904
23675,greece,56,sudan,145,1141,1262,1404,1650,1965,1850,1889
23676,greece,56,suriname,113,2,2,2,6,9,8,6
23677,greece,56,sweden,49,3364,4336,5380,5459,5739,5408,5526
23678,greece,56,switzerland,74,2747,3115,3535,3657,3916,3689,3769
23679,greece,56,syrian,25,6547,6220,5996,6597,7459,9549,42861
23680,greece,56,tajikistan,169,15,40,66,83,103,96,97
23683,greece,56,togo,166,11,12,14,14,14,11,21
23685,greece,56,trinidad and tobago,93,9,9,10,14,18,16,15
23686,greece,56,tunisia,146,529,407,291,471,674,634,647
23687,greece,56,turkey,26,34502,54741,75879,55051,35395,33420,34081
23688,greece,56,turkmenistan,170,40196,19982,97,108,123,115,116
23690,greece,56,uganda,130,107,99,93,118,148,138,140
23691,greece,56,ukraine,38,189,8282,16512,18198,20604,19416,19846
23692,greece,56,united arab emirates,27,17,47,77,83,91,85,87
23693,greece,56,united kingdom,50,34223,23503,13169,15618,18723,17643,18033
23694,greece,56,"tanzania, united republic of",131,268,330,398,401,419,394,401
23697,greece,56,uruguay,114,56,87,119,117,119,111,112
23698,greece,56,uzbekistan,171,1284,3199,5167,6778,8784,8277,8459
23701,greece,56,vietnam,1,713,465,224,220,223,209,212
23704,greece,56,yemen,28,69,47,25,27,29,32,279
23705,greece,56,zambia,132,189,213,240,242,252,237,241
23706,greece,56,zimbabwe,133,61,253,450,440,445,418,425
23804,italy,57,afghanistan,2,271,236,201,3384,5549,14893,18689
23805,italy,57,albania,51,44935,159672,274408,360959,440648,444887,486187
23806,italy,57,algeria,141,6171,10991,15810,19139,23713,21908,22363
23807,italy,57,andorra,52,2,11,19,75,61,106,44
23808,italy,57,angola,134,304,1024,1744,1807,1934,1813,1917
23809,italy,57,antigua and barbuda,76,1,6,11,17,24,793,22
23810,italy,57,argentina,103,31345,25795,20245,46708,78640,69876,72321
23811,italy,57,armenia,11,25,152,279,768,1107,1354,1847
23813,italy,57,austria,66,16037,13068,10099,13214,17060,15729,15672
23814,italy,57,azerbaijan,12,6,52,98,404,668,698,930
23815,italy,57,bahamas,78,6,17,27,60,90,260,88
23816,italy,57,bahrain,13,0,2,3,27,39,293,72
23817,italy,57,bangladesh,3,5421,14361,23300,60160,89149,105084,135468
23818,italy,57,barbados,79,3,13,22,36,58,143,52
23819,italy,57,belarus,29,93,884,1674,17026,33171,31350,13321
23820,italy,57,belgium,67,14298,11695,9092,27739,46838,45287,45918
23821,italy,57,belize,95,4,10,16,20,26,56,38
23822,italy,57,benin,151,107,656,1205,1886,2528,2529,3254
23823,italy,57,bhutan,4,12,24,36,36,33,39,30
23825,italy,57,bosnia and herzegovina,53,4034,15437,26839,18972,10348,11317,29487
23826,italy,57,botswana,147,1,6,10,27,46,46,54
23827,italy,57,brazil,105,25441,27162,28883,66536,110536,99588,133398
23829,italy,57,bulgaria,30,446,5423,10400,34041,58493,57017,61805
23830,italy,57,burkina faso,152,381,2624,4866,8261,11105,11670,13683
23831,italy,57,burundi,116,101,327,553,780,985,1006,1216
23832,italy,57,cabo verde,153,6799,5918,5037,5598,6260,6054,6366
23834,italy,57,cameroon,135,254,1861,3468,7462,11165,11285,15613
23837,italy,57,chad,136,17,71,124,344,533,526,578
23838,italy,57,chile,106,8674,6919,5164,8795,12765,12093,12721
23839,italy,57,china,172,32172,53519,74865,137633,194677,199617,233338
23840,italy,57,colombia,107,9633,12313,14993,27259,39214,38713,41466
23841,italy,57,comoros,117,3,7,11,24,39,29,24
23842,italy,57,congo,137,508,1898,3287,3336,3474,3295,3163
23843,italy,57,costa rica,96,92,301,509,1009,1478,1473,1658
23845,italy,57,croatia,54,6648,17882,29115,26910,25997,23478,22130
23846,italy,57,cuba,81,1444,6552,11659,22561,32329,33612,38532
23847,italy,57,cyprus,14,42,119,195,423,696,602,440
23848,italy,57,czechia,31,937,3306,5675,8038,10566,10365,9536
23849,italy,57,north korea,176,1,21,40,83,102,110,82
23850,italy,57,congo,137,205,1118,2031,4059,6198,5988,6874
23851,italy,57,denmark,39,4729,3670,2610,2924,3592,3032,3186
23852,italy,57,djibouti,118,2,12,22,56,101,85,77
23853,italy,57,dominica,82,0,22,44,191,265,295,198
23854,italy,57,dominican republic,83,9060,13427,17793,30028,40445,41853,48083
23855,italy,57,ecuador,108,997,11373,21748,55031,89989,84195,83168
23856,italy,57,egypt,142,40045,41691,43336,75904,107072,108497,128857
23857,italy,57,el salvador,97,724,3013,5302,8882,11705,13021,16672
23858,italy,57,equatorial guinea,138,6,33,60,91,121,119,176
23859,italy,57,eritrea,119,779,4098,7417,10504,13557,13529,16375
23860,italy,57,estonia,40,31,212,392,887,1370,1403,1535
23861,italy,57,eswatini,148,1,5,8,22,37,30,49
23862,italy,57,ethiopia,120,16703,11136,5569,17983,30974,29434,28171
23864,italy,57,finland,42,462,1336,2210,2519,2995,2675,2819
23865,italy,57,france,68,66902,56690,46478,90429,137725,127459,128283
23866,italy,57,gabon,139,14,75,136,260,383,371,529
23867,italy,57,gambia,155,84,363,641,1078,1253,9992,23086
23868,italy,57,georgia,15,11,164,317,6271,10030,13336,15813
23869,italy,57,germany,69,96165,75903,55640,137808,222661,213522,211223
23870,italy,57,ghana,156,25093,29731,34369,40455,44622,46084,54680
23871,italy,57,greece,56,19876,14957,10037,13720,20212,16959,17196
23872,italy,57,grenada,84,1,5,8,12,19,15,12
23873,italy,57,guatemala,98,108,353,598,1367,2107,2114,2330
23874,italy,57,guinea,157,103,690,1276,2587,3646,4059,13677
23875,italy,57,guinea-bissau,158,35,152,268,525,695,862,2721
23876,italy,57,guyana,110,9,21,32,53,79,73,72
23877,italy,57,haiti,85,38,133,228,466,738,712,871
23879,italy,57,honduras,99,78,319,560,1442,2117,2475,3225
23880,italy,57,hungary,32,698,2875,5052,8970,13074,12625,13413
23881,italy,57,iceland,43,55,141,227,217,220,183,204
23882,italy,57,india,5,3413,23261,43109,89745,128999,138591,167272
23884,italy,57,iran,6,19096,14034,8971,11701,14360,14869,18529
23885,italy,57,iraq,16,176,837,1498,2693,3952,3899,7928
23886,italy,57,ireland,44,4114,3211,2307,2968,4025,3513,3796
23887,italy,57,israel,17,7287,4920,2553,3218,4541,3690,4107
23888,italy,57,jamaica,86,38,106,173,260,373,344,397
23889,italy,57,japan,177,13179,10155,7130,7707,9489,8097,8967
23890,italy,57,jordan,18,5005,3989,2973,2982,3324,2902,3058
23891,italy,57,kazakhstan,167,50,296,542,2196,3586,4028,4810
23892,italy,57,kenya,121,134,592,1050,2345,3528,3650,4275
23894,italy,57,kuwait,19,49,78,106,325,578,536,632
23895,italy,57,kyrgyzstan,168,3,41,79,703,1188,1418,1944
23897,italy,57,latvia,46,38,337,636,1918,3078,3214,3688
23898,italy,57,lebanon,20,9128,6639,4149,5617,7206,6920,7685
23899,italy,57,lesotho,149,0,3,6,19,29,24,30
23900,italy,57,liberia,159,4,108,212,1109,2160,1802,1725
23901,italy,57,libya,143,5450,4411,3371,19794,36492,34955,34542
23902,italy,57,liechtenstein,70,3,21,38,85,179,113,110
23903,italy,57,lithuania,47,16,298,580,3113,5537,5640,6317
23904,italy,57,luxembourg,71,929,779,628,2713,4782,4700,4648
23905,italy,57,madagascar,122,193,645,1097,1740,2348,2334,2700
23906,italy,57,malawi,123,8,29,49,110,173,168,194
23908,italy,57,maldives,7,1,6,11,23,83,33,35
23909,italy,57,mali,160,43,272,501,2339,2880,12237,21057
23910,italy,57,malta,58,257,697,1137,1533,2105,1852,1984
23912,italy,57,mauritania,161,46,216,385,531,630,695,849
23913,italy,57,mauritius,124,9594,10066,10538,10018,9404,8860,8680
23914,italy,57,mexico,100,4331,4177,4023,6424,9012,8533,9884
23915,italy,57,monaco,72,154,179,203,910,1653,1295,1589
23917,italy,57,montenegro,59,1458,3757,6055,4170,2066,2334,2240
23918,italy,57,morocco,144,169285,227427,285569,355367,416832,422481,451960
23919,italy,57,mozambique,125,58,186,314,586,834,1428,922
23921,italy,57,namibia,150,13,24,35,64,93,85,89
23923,italy,57,nepal,8,11,103,195,985,1647,1878,2437
23924,italy,57,netherlands,73,17068,13450,9831,11432,13617,12747,13214
23926,italy,57,nicaragua,101,78,257,436,806,1135,1190,1381
23928,italy,57,nigeria,162,11859,19320,26781,41515,53072,58257,103462
23929,italy,57,north macedonia,60,72688,58600,44512,58767,74223,72425,68840
23930,italy,57,norway,48,159,567,975,1478,1884,1646,1825
23931,italy,57,oman,21,38,39,40,46,48,53,68
23932,italy,57,pakistan,9,6808,15787,24765,54772,78200,89137,124800
23934,italy,57,panama,102,143,362,580,801,1055,1120,1102
23936,italy,57,paraguay,111,53,315,577,1607,2646,2642,2886
23937,italy,57,peru,112,12843,29771,46699,81359,115021,112799,116408
23938,italy,57,philippines,179,65197,75405,85612,114522,137814,142694,151520
23939,italy,57,poland,33,24516,33838,43160,80891,124693,114517,113874
23940,italy,57,portugal,61,6791,6018,5245,5830,7080,6201,6735
23941,italy,57,qatar,22,0,1,2,41,77,457,147
23944,italy,57,romania,35,40066,79401,118736,570087,1016949,1012177,1048862
23945,italy,57,russia,36,7359,11088,14816,47776,79608,79001,82890
23946,italy,57,rwanda,126,126,379,631,705,791,772,862
23947,italy,57,saint kitts and nevis,90,2,6,9,7,4,4,4
23948,italy,57,saint lucia,91,1,6,11,17,24,20,23
23949,italy,57,saint vincent and the grenadines,92,0,3,6,13,25,19,14
23951,italy,57,san marino,62,1055,2080,3105,2509,1907,3242,1932
23952,italy,57,sao tome and principe,140,9,26,43,59,77,71,81
23953,italy,57,saudi arabia,23,17,55,92,527,1018,968,1237
23954,italy,57,senegal,164,44973,47201,49429,67115,80612,87688,113444
23955,italy,57,serbia,63,17845,48026,78207,61890,87994,89708,86911
23956,italy,57,seychelles,127,181,520,859,919,1025,928,940
23957,italy,57,sierra leone,165,91,455,818,1098,1389,1367,2451
23959,italy,57,slovakia,37,223,1748,3273,7134,11467,10603,10611
23960,italy,57,slovenia,64,1268,3048,4828,4763,4614,4559,4693
23962,italy,57,somalia,128,11363,9103,6842,9198,12634,13484,14473
23963,italy,57,south africa,115,409,824,1238,3447,5726,5671,5834
23964,italy,57,south sudan,129,0,0,0,0,24,29,41
23965,italy,57,spain,65,26557,23051,19545,25685,33117,30897,35124
23966,italy,57,sri lanka,10,19974,30976,41977,63528,83767,84992,95811
23968,italy,57,sudan,145,47,430,813,1864,3094,2851,3039
23969,italy,57,suriname,113,12,17,21,36,47,41,40
23970,italy,57,sweden,49,5968,5003,4038,5224,6846,6265,6228
23971,italy,57,switzerland,74,43544,32837,22130,110133,194518,193299,193568
23972,italy,57,syrian,25,527,1963,3399,4728,5827,6105,8276
23973,italy,57,tajikistan,169,7,19,30,108,179,202,264
23976,italy,57,togo,166,87,741,1395,3273,4859,5085,6547
23978,italy,57,trinidad and tobago,93,21,52,82,125,186,161,172
23979,italy,57,tunisia,146,70813,73188,75563,91608,112624,101334,108129
23980,italy,57,turkey,26,7575,8597,9618,15053,20888,19499,20513
23981,italy,57,turkmenistan,170,7,26,44,125,195,225,283
23983,italy,57,uganda,130,53,208,363,665,996,950,1137
23984,italy,57,ukraine,38,206,6959,13711,117957,213559,222013,248460
23985,italy,57,united arab emirates,27,2,11,19,195,324,373,665
23986,italy,57,united kingdom,50,59492,45568,31644,48310,68044,61672,66500
23987,italy,57,"tanzania, united republic of",131,135,461,786,1195,1631,1590,1845
23989,italy,57,uruguay,114,678,1637,2596,5048,7912,7169,7383
23990,italy,57,uzbekistan,171,191,676,1161,1835,2424,2509,2726
23993,italy,57,vietnam,1,636,1327,2017,3637,4973,5276,6077
23994,italy,57,yemen,28,40,134,227,245,298,266,395
23995,italy,57,zambia,132,20,90,159,517,895,867,895
23996,italy,57,zimbabwe,133,30,91,151,516,904,849,922
24046,malta,58,albania,51,16,19,48,76,63,106,229
24047,malta,58,algeria,141,21,25,31,38,43,72,155
24048,malta,58,argentina,103,7,9,10,14,8,14,28
24049,malta,58,armenia,11,11,13,15,20,22,38,81
24051,malta,58,austria,66,18,22,55,89,90,153,331
24052,malta,58,bangladesh,3,6,8,9,13,13,11,22
24053,malta,58,belarus,29,3,4,10,19,23,9,18
24054,malta,58,belgium,67,19,23,58,93,136,230,500
24055,malta,58,bosnia and herzegovina,53,25,30,77,122,134,227,494
24056,malta,58,brazil,105,27,32,40,48,79,133,287
24057,malta,58,bulgaria,30,77,91,230,361,739,1253,2729
24059,malta,58,china,172,148,173,220,259,292,495,1076
24060,malta,58,croatia,54,18,22,54,87,59,101,217
24061,malta,58,cyprus,14,21,25,31,38,36,61,131
24062,malta,58,czechia,31,10,12,30,48,66,112,242
24063,malta,58,denmark,39,12,15,37,60,107,181,393
24064,malta,58,egypt,142,255,299,379,446,383,648,1410
24065,malta,58,eritrea,119,10,12,15,19,1354,929,2023
24066,malta,58,ethiopia,120,25,30,37,45,280,475,1034
24067,malta,58,finland,42,8,10,25,41,65,109,234
24068,malta,58,france,68,97,114,161,203,352,596,1296
24069,malta,58,georgia,15,12,15,19,23,33,55,116
24070,malta,58,germany,69,323,378,578,756,804,1363,2969
24071,malta,58,ghana,156,6,8,9,13,55,93,201
24072,malta,58,greece,56,11,13,32,52,63,106,229
24073,malta,58,hungary,32,5,6,15,27,117,199,431
24074,malta,58,india,5,130,152,194,228,215,364,791
24076,malta,58,iran,6,9,11,13,17,24,41,87
24077,malta,58,iraq,16,32,38,48,57,73,114,246
24078,malta,58,ireland,44,47,56,141,223,223,377,819
24079,malta,58,israel,17,8,10,12,15,9,15,31
24080,malta,58,italy,57,665,778,968,1118,1198,2166,4720
24081,malta,58,japan,177,15,18,23,28,37,62,134
24082,malta,58,jordan,18,12,15,19,23,32,54,115
24083,malta,58,kenya,121,18,22,27,34,27,45,96
24084,malta,58,kuwait,19,8,10,12,16,47,79,170
24085,malta,58,latvia,46,4,5,13,22,63,106,229
24086,malta,58,lebanon,20,30,36,44,54,52,89,191
24087,malta,58,libya,143,435,509,645,755,655,1745,3801
24088,malta,58,lithuania,47,3,4,10,18,36,61,131
24090,malta,58,morocco,144,83,98,124,147,182,309,671
24091,malta,58,netherlands,73,72,85,214,335,347,589,1282
24094,malta,58,nigeria,162,51,60,76,90,275,471,1025
24095,malta,58,north macedonia,60,14,17,43,70,24,41,87
24096,malta,58,norway,48,5,7,19,31,54,91,196
24097,malta,58,pakistan,9,54,64,81,97,149,253,549
24098,malta,58,peru,112,8,10,12,15,22,38,81
24099,malta,58,philippines,179,94,110,139,165,391,664,1445
24100,malta,58,poland,33,20,24,61,97,203,344,749
24101,malta,58,portugal,61,3,4,10,19,47,79,170
24103,malta,58,romania,35,76,89,224,351,554,940,2046
24104,malta,58,russia,36,129,151,382,598,775,1315,2865
24105,malta,58,saudi arabia,23,11,13,15,20,21,36,77
24106,malta,58,serbia,63,101,119,302,472,450,764,1663
24108,malta,58,slovakia,37,13,16,40,64,83,141,305
24109,malta,58,slovenia,64,6,8,19,32,17,29,61
24110,malta,58,somalia,128,7,9,10,14,3723,1882,4101
24111,malta,58,south africa,115,45,53,67,80,142,241,523
24112,malta,58,spain,65,11,14,35,56,123,209,453
24113,malta,58,sri lanka,10,9,11,13,17,14,23,49
24115,malta,58,sudan,145,8,10,12,16,366,186,404
24116,malta,58,sweden,49,28,33,83,131,380,645,1403
24117,malta,58,switzerland,74,17,20,50,80,85,143,309
24118,malta,58,syrian,25,101,119,151,179,215,1488,3242
24120,malta,58,trinidad and tobago,93,9,11,13,17,10,17,35
24121,malta,58,tunisia,146,161,188,239,281,263,446,969
24122,malta,58,turkey,26,79,93,117,139,188,318,692
24123,malta,58,ukraine,38,30,36,92,145,235,399,868
24124,malta,58,united arab emirates,27,6,8,9,13,21,35,75
24125,malta,58,united kingdom,50,5333,6258,7313,8005,8482,14361,31494
24127,malta,58,uzbekistan,171,7,9,10,14,16,27,56
24128,malta,58,zimbabwe,133,15,18,23,28,29,49,106
24178,montenegro,59,albania,51,0,0,0,0,2015,2754,2763
24180,montenegro,59,austria,66,0,0,0,0,245,257,256
24181,montenegro,59,bosnia and herzegovina,53,0,0,0,0,34304,32042,32126
24182,montenegro,59,bulgaria,30,0,0,0,0,70,78,77
24184,montenegro,59,croatia,54,0,0,0,0,14529,15486,15523
24185,montenegro,59,czechia,31,0,0,0,0,115,120,119
