,destination,destination_id,origin,origin_id,1990,1995,2000,2005,2010,2015,2020
26170,germany,69,angola,134,0,0,0,0,0,0,670
26171,germany,69,argentina,103,2209,2035,1861,4736,7150,7293,9745
26172,germany,69,armenia,11,3229,4170,5111,5016,4879,4975,12112
26174,germany,69,austria,66,108397,101898,95399,98695,100617,102623,140864
26175,germany,69,azerbaijan,12,325,3367,6409,7208,7812,7972,13528
26176,germany,69,bangladesh,3,4373,4507,4641,4308,4006,4098,9723
26177,germany,69,belarus,29,437,3783,7130,7156,7081,7187,8415
26178,germany,69,belgium,67,11095,10953,10810,12588,13955,14237,19506
26179,germany,69,benin,151,503,666,829,1045,1218,1246,2195
26181,germany,69,bosnia and herzegovina,53,58816,66856,74897,78386,80443,82076,111595
26182,germany,69,brazil,105,4590,5041,5492,12138,17728,17990,22687
26183,germany,69,bulgaria,30,15209,16397,17584,30539,41410,42238,158940
26184,germany,69,burkina faso,152,475,1154,1833,1314,874,894,1759
26185,germany,69,burundi,116,173,220,267,290,309,316,418
26187,germany,69,cameroon,135,1650,3818,5985,7738,9178,9379,12421
26189,germany,69,chad,136,235,246,257,218,184,189,696
26190,germany,69,chile,106,3508,3114,2719,4628,6209,6333,8462
26191,germany,69,china,172,14297,20740,27184,33379,38491,39241,65319
26192,germany,69,colombia,107,1868,2202,2537,4876,6829,6943,9098
26193,germany,69,congo,137,299,545,791,1298,1723,1758,2286
26194,germany,69,costa rica,96,231,241,251,484,676,691,976
26196,germany,69,croatia,54,78035,90667,103300,90586,78653,80181,189815
26197,germany,69,cuba,81,1833,2588,3343,4272,5035,5128,6630
26198,germany,69,cyprus,14,219,370,520,702,849,867,1454
26199,germany,69,czechia,31,157113,169550,194425,198219,189174,192655,253085
26200,germany,69,north korea,176,720,755,790,820,845,858,1267
26201,germany,69,congo,137,3275,5695,8115,5767,3702,3780,4919
26202,germany,69,denmark,39,6712,7531,8351,8980,9384,9561,12934
26203,germany,69,dominican republic,83,303,651,998,2039,2909,2949,3818
26204,germany,69,ecuador,108,563,955,1346,2042,2625,2669,3725
26205,germany,69,egypt,142,8301,9138,9976,11954,13517,13842,18193
26206,germany,69,el salvador,97,272,227,182,332,459,468,634
26207,germany,69,eritrea,119,1629,2188,2748,4368,5723,13414,37743
26208,germany,69,estonia,40,773,1755,2738,3321,3746,3812,4769
26209,germany,69,ethiopia,120,12177,10049,7921,8242,8438,8610,11945
26210,germany,69,finland,42,2914,3580,4247,3989,3678,3718,5225
26211,germany,69,france,68,43534,45208,46882,51236,54281,55328,75209
26212,germany,69,gabon,139,96,133,171,214,251,257,340
26213,germany,69,gambia,155,1809,2028,2248,2477,2654,3871,14315
26214,germany,69,georgia,15,553,2521,4489,6065,7377,7504,10145
26215,germany,69,ghana,156,14758,13334,11911,12112,12173,12419,16931
26216,germany,69,greece,56,188622,187674,186726,137892,94289,96296,210227
26217,germany,69,guatemala,98,277,264,251,534,773,787,1114
26218,germany,69,guinea,157,561,1086,1612,2041,2389,2445,8412
26219,germany,69,haiti,85,173,170,168,396,590,601,772
26220,germany,69,honduras,99,165,168,170,309,425,433,597
26221,germany,69,hungary,32,35136,42307,54205,64415,72713,74227,121237
26222,germany,69,iceland,43,635,676,716,753,774,791,1140
26223,germany,69,india,5,23578,23465,23352,29365,34240,35016,67673
26225,germany,69,iran,6,63328,61488,59649,62264,63812,65210,89303
26226,germany,69,iraq,16,5201,21751,38302,48646,57006,58292,137875
26227,germany,69,ireland,44,6458,7139,7819,6357,5015,5122,8665
26228,germany,69,israel,17,5830,5493,5156,6630,7796,7976,10307
26229,germany,69,italy,57,303657,302511,301365,251850,206906,211590,417027
26230,germany,69,jamaica,86,314,406,498,678,823,838,1138
26231,germany,69,japan,177,12816,13273,13731,12239,10809,10996,14592
26232,germany,69,jordan,18,9231,8218,7205,6963,6695,6851,8670
26233,germany,69,kazakhstan,167,4980,105848,206715,315482,401419,408623,522201
26234,germany,69,kenya,121,698,1058,1418,2554,3541,3582,4571
26235,germany,69,kyrgyzstan,168,97,7009,13921,24244,32791,33447,39254
26237,germany,69,latvia,46,1221,3154,5086,8100,10603,10797,17253
26238,germany,69,lebanon,20,29234,28745,28256,34393,39199,40080,52710
26239,germany,69,liberia,159,1863,2249,2635,1795,1080,1105,1570
26240,germany,69,libya,143,1076,1467,1859,2051,2199,2248,8771
26241,germany,69,liechtenstein,70,16,37,59,83,104,105,147
26242,germany,69,lithuania,47,797,2861,4925,10204,14667,14900,21113
26243,germany,69,luxembourg,71,3171,3090,3009,6015,8536,8711,11809
26244,germany,69,madagascar,122,239,249,260,351,430,436,453
26246,germany,69,mali,160,525,584,642,671,693,708,3073
26247,germany,69,malta,58,116,124,133,212,278,282,399
26248,germany,69,mexico,100,1253,1514,1775,4038,5941,6043,8568
26249,germany,69,montenegro,59,16661,19823,22984,10689,7183,6708,9123
26250,germany,69,morocco,144,44680,45175,45669,49783,52798,53950,68834
26252,germany,69,nepal,8,604,986,1369,1611,1811,1849,3733
26253,germany,69,netherlands,73,63164,59481,55798,57596,58477,59693,88223
26255,germany,69,nicaragua,101,336,303,271,421,545,556,768
26257,germany,69,nigeria,162,10044,10762,11479,13038,14272,14605,33526
26258,germany,69,north macedonia,60,20280,23328,26376,12302,21941,31691,55415
26259,germany,69,norway,48,2898,2994,3090,3151,3157,3217,4407
26260,germany,69,pakistan,9,21694,22551,23408,24701,25570,26153,53993
26261,germany,69,panama,102,124,115,107,188,256,259,339
26262,germany,69,paraguay,111,309,284,260,1099,1812,1846,2068
26263,germany,69,peru,112,1922,2314,2705,4130,5326,5409,6865
26265,germany,69,poland,33,196899,211890,283305,528338,720940,731503,1056264
26266,germany,69,portugal,61,50574,60713,70851,55960,42595,43496,81914
26269,germany,69,romania,35,93373,131710,170047,199981,224098,228485,335906
26270,germany,69,russia,36,37999,199409,360818,384844,392878,398649,483306
26271,germany,69,rwanda,126,246,370,493,499,500,510,701
26272,germany,69,saudi arabia,23,673,577,481,1203,1809,1849,3196
26273,germany,69,senegal,164,1683,1902,2122,2204,2260,2314,4782
26274,germany,69,serbia,63,238137,278205,318273,171013,64675,43562,98849
26275,germany,69,sierra leone,165,751,2553,4354,3002,1846,1889,2622
26277,germany,69,slovakia,37,8721,11446,14171,14128,14080,14327,26888
26278,germany,69,slovenia,64,7361,10179,12997,14098,14909,15200,21765
26279,germany,69,somalia,128,4858,4572,4287,3931,3575,9807,22833
26280,germany,69,south africa,115,1792,1873,1954,4773,7137,7278,9399
26281,germany,69,spain,65,82288,72506,62724,50266,38974,39746,91904
26282,germany,69,sri lanka,10,28423,28020,27617,23715,20144,20569,26436
26283,germany,69,sudan,145,0,0,0,0,0,0,2218
26284,germany,69,sweden,49,5443,6585,7726,7457,7114,7247,9843
26285,germany,69,switzerland,74,15052,15208,15365,24315,31699,32315,41851
26286,germany,69,syrian,25,10588,12480,14373,20554,25587,117790,439155
26287,germany,69,tajikistan,169,137,1888,3640,7943,11548,11781,17468
26289,germany,69,togo,166,1334,4557,7780,7426,7071,7230,8969
26290,germany,69,trinidad and tobago,93,154,160,167,232,286,291,423
26291,germany,69,tunisia,146,17230,16173,15116,19329,22685,23221,30521
26292,germany,69,turkey,26,795579,866589,879946,709961,690176,701926,935796
26293,germany,69,turkmenistan,170,16,759,1501,2040,2476,2525,3205
26294,germany,69,uganda,130,659,669,679,819,935,953,1285
26295,germany,69,ukraine,38,7429,34982,62534,76063,86800,88342,108201
26296,germany,69,united kingdom,50,60202,62417,64632,57358,50473,51604,72393
26297,germany,69,"tanzania, united republic of",131,536,544,551,256,435,594,881
26299,germany,69,uruguay,114,422,367,312,841,1289,1315,1776
26300,germany,69,uzbekistan,171,1444,3998,6551,11759,16098,16413,20680
26302,germany,69,vietnam,1,40331,41503,42675,43276,43410,44265,56455
26303,germany,69,yemen,28,806,980,1155,1453,1689,1730,3407
26304,germany,69,zambia,132,216,216,217,279,332,343,438
26354,liechtenstein,70,afghanistan,2,0,0,0,0,3,3,3
26355,liechtenstein,70,albania,51,0,0,0,0,0,0,0
26356,liechtenstein,70,algeria,141,0,0,0,0,3,3,2
26357,liechtenstein,70,andorra,52,0,0,0,0,0,0,0
26358,liechtenstein,70,angola,134,0,0,0,0,6,6,5
26359,liechtenstein,70,argentina,103,0,0,0,4,8,10,10
26360,liechtenstein,70,armenia,11,0,0,0,0,4,4,4
26362,liechtenstein,70,austria,66,967,1074,1147,1326,1500,1619,1713
26363,liechtenstein,70,azerbaijan,12,0,0,0,0,0,0,0
26364,liechtenstein,70,bahamas,78,0,0,0,0,2,2,1
26365,liechtenstein,70,bangladesh,3,0,0,0,0,2,2,4
26366,liechtenstein,70,belarus,29,0,0,0,0,0,0,0
26367,liechtenstein,70,belgium,67,1,7,13,16,19,18,18
26369,liechtenstein,70,bosnia and herzegovina,53,145,169,188,156,123,133,122
26370,liechtenstein,70,brazil,105,11,15,20,30,41,52,60
26371,liechtenstein,70,bulgaria,30,18,21,24,13,3,3,5
26372,liechtenstein,70,burkina faso,152,0,0,0,0,0,1,0
26374,liechtenstein,70,cameroon,135,0,0,0,0,4,4,2
26376,liechtenstein,70,chile,106,0,0,0,0,0,0,0
26377,liechtenstein,70,china,172,14,21,27,29,31,34,47
26378,liechtenstein,70,colombia,107,0,0,1,4,7,11,10
26379,liechtenstein,70,costa rica,96,0,0,0,0,1,2,1
26381,liechtenstein,70,croatia,54,54,62,68,67,65,57,56
26382,liechtenstein,70,cuba,81,0,0,0,0,4,5,4
26383,liechtenstein,70,czechia,31,9,11,13,15,16,18,17
26384,liechtenstein,70,congo,137,0,0,0,0,2,3,3
26385,liechtenstein,70,denmark,39,12,15,18,13,8,8,8
26386,liechtenstein,70,dominican republic,83,0,1,1,11,22,20,24
26387,liechtenstein,70,ecuador,108,0,0,0,0,3,3,3
26388,liechtenstein,70,egypt,142,0,0,0,0,11,14,13
26389,liechtenstein,70,el salvador,97,0,0,0,0,1,1,0
26390,liechtenstein,70,eritrea,119,0,0,0,0,0,6,7
26391,liechtenstein,70,estonia,40,13,15,17,9,1,0,0
26392,liechtenstein,70,ethiopia,120,0,0,0,0,3,6,5
26393,liechtenstein,70,finland,42,1,1,1,2,4,3,3
26394,liechtenstein,70,france,68,34,36,36,47,59,65,66
26395,liechtenstein,70,gambia,155,0,0,0,0,1,0,0
26396,liechtenstein,70,georgia,15,0,0,0,0,0,0,0
26397,liechtenstein,70,germany,69,523,643,744,757,776,855,933
26398,liechtenstein,70,greece,56,44,46,48,37,26,26,27
26399,liechtenstein,70,guatemala,98,0,0,0,0,1,1,0
26400,liechtenstein,70,guinea,157,0,0,0,0,0,0,0
26401,liechtenstein,70,haiti,85,0,0,0,0,0,0,0
26402,liechtenstein,70,honduras,99,0,0,0,0,0,0,0
26403,liechtenstein,70,hungary,32,6,7,9,13,17,25,24
26404,liechtenstein,70,iceland,43,0,0,0,1,1,1,0
26405,liechtenstein,70,india,5,0,0,0,7,13,17,17
26407,liechtenstein,70,iran,6,0,0,0,0,2,4,7
26408,liechtenstein,70,iraq,16,0,0,0,0,1,3,6
26409,liechtenstein,70,ireland,44,0,3,5,4,4,8,9
26410,liechtenstein,70,israel,17,0,0,0,0,2,1,0
26411,liechtenstein,70,italy,57,500,694,871,717,569,545,548
26412,liechtenstein,70,jamaica,86,0,0,0,0,1,2,0
26413,liechtenstein,70,japan,177,0,0,0,0,7,8,10
26414,liechtenstein,70,jordan,18,0,0,0,0,1,1,2
26415,liechtenstein,70,kazakhstan,167,0,0,0,0,1,1,4
26416,liechtenstein,70,kenya,121,0,0,0,0,1,2,3
26417,liechtenstein,70,kuwait,19,0,0,0,0,1,1,0
26418,liechtenstein,70,kyrgyzstan,168,0,0,0,0,1,1,0
26420,liechtenstein,70,latvia,46,0,0,0,0,2,2,1
26421,liechtenstein,70,libya,143,0,0,0,0,0,0,0
26422,liechtenstein,70,lithuania,47,0,0,0,0,0,1,0
26423,liechtenstein,70,luxembourg,71,5,5,4,3,2,1,0
26424,liechtenstein,70,madagascar,122,0,0,0,0,0,2,1
26426,liechtenstein,70,maldives,7,0,0,0,0,2,2,1
26427,liechtenstein,70,malta,58,0,0,0,0,1,2,1
26428,liechtenstein,70,mauritius,124,0,0,0,0,0,0,0
26429,liechtenstein,70,mexico,100,0,0,0,5,10,9,10
26430,liechtenstein,70,monaco,72,0,0,0,0,0,1,0
26431,liechtenstein,70,montenegro,59,78,94,110,55,1,3,3
26432,liechtenstein,70,morocco,144,0,0,0,0,5,7,5
26433,liechtenstein,70,mozambique,125,0,0,0,0,3,2,1
26434,liechtenstein,70,nepal,8,0,0,0,0,2,3,1
26435,liechtenstein,70,netherlands,73,21,26,31,30,29,33,34
26437,liechtenstein,70,nicaragua,101,0,0,0,0,1,1,0
26438,liechtenstein,70,nigeria,162,0,0,0,0,3,4,4
26439,liechtenstein,70,north macedonia,60,247,291,327,183,38,39,43
26440,liechtenstein,70,norway,48,3,4,6,4,2,2,2
26441,liechtenstein,70,pakistan,9,0,0,0,0,3,4,5
26442,liechtenstein,70,panama,102,0,0,0,0,3,3,2
26443,liechtenstein,70,paraguay,111,0,0,0,0,0,0,0
26444,liechtenstein,70,peru,112,0,0,0,0,6,8,6
26446,liechtenstein,70,poland,33,11,13,15,12,10,13,23
26447,liechtenstein,70,portugal,61,72,196,315,258,199,223,222
26450,liechtenstein,70,romania,35,0,1,1,3,4,7,8
26451,liechtenstein,70,russia,36,1,3,4,8,12,12,18
26452,liechtenstein,70,saint lucia,91,0,0,0,0,1,1,0
26453,liechtenstein,70,senegal,164,0,0,0,0,1,1,1
26454,liechtenstein,70,serbia,63,379,461,536,303,174,205,216
26455,liechtenstein,70,seychelles,127,0,0,0,0,1,1,0
26457,liechtenstein,70,slovakia,37,7,8,8,7,7,9,12
26458,liechtenstein,70,slovenia,64,20,22,23,25,28,27,26
26459,liechtenstein,70,somalia,128,0,0,0,0,2,11,14
26460,liechtenstein,70,south africa,115,0,0,1,7,13,12,11
26461,liechtenstein,70,spain,65,105,205,299,226,152,150,144
26462,liechtenstein,70,sri lanka,10,0,0,0,0,5,5,5
26463,liechtenstein,70,sweden,49,11,11,11,10,9,9,9
26464,liechtenstein,70,switzerland,74,2169,2306,2365,4302,6210,6596,7416
26465,liechtenstein,70,syrian,25,0,0,0,0,2,5,17
26467,liechtenstein,70,trinidad and tobago,93,0,0,0,0,0,0,0
26468,liechtenstein,70,tunisia,146,0,0,0,6,13,15,11
26469,liechtenstein,70,turkey,26,438,515,577,439,300,318,297
26470,liechtenstein,70,uganda,130,0,0,0,0,0,0,0
26471,liechtenstein,70,ukraine,38,1,1,1,2,3,10,17
26472,liechtenstein,70,united arab emirates,27,0,0,0,0,1,2,2
26473,liechtenstein,70,united kingdom,50,18,25,32,31,31,35,37
26474,liechtenstein,70,"tanzania, united republic of",131,0,0,0,0,2,2,1
26476,liechtenstein,70,uruguay,114,0,0,0,0,0,0,0
26477,liechtenstein,70,uzbekistan,171,0,0,0,0,1,3,2
26479,liechtenstein,70,vietnam,1,0,0,0,0,4,5,4
26480,liechtenstein,70,zambia,132,0,0,0,0,0,0,0
26481,liechtenstein,70,zimbabwe,133,0,0,0,0,1,0,1
26531,luxembourg,71,afghanistan,2,0,0,0,0,0,0,295
26532,luxembourg,71,albania,51,151,143,136,125,115,177,517
26533,luxembourg,71,algeria,141,58,49,41,38,36,55,607
26534,luxembourg,71,andorra,52,0,0,0,0,0,0,20
26535,luxembourg,71,angola,134,0,0,0,0,0,0,539
26536,luxembourg,71,antigua and barbuda,76,0,0,0,0,0,0,2
26537,luxembourg,71,argentina,103,19,19,18,17,15,23,182
26538,luxembourg,71,armenia,11,0,0,0,0,0,0,46
26539,luxembourg,71,aruba,77,0,0,0,0,0,0,0
26541,luxembourg,71,austria,66,201,198,199,233,269,419,454
26542,luxembourg,71,azerbaijan,12,0,0,0,0,0,0,102
26543,luxembourg,71,bahamas,78,0,0,0,0,0,0,5
26544,luxembourg,71,bahrain,13,0,0,0,0,0,0,3
26545,luxembourg,71,bangladesh,3,17,16,15,14,13,20,92
26546,luxembourg,71,barbados,79,0,0,0,0,0,0,3
26547,luxembourg,71,belarus,29,3,3,3,4,5,8,72
26548,luxembourg,71,belgium,67,5322,5818,6385,6422,6529,10112,11705
26549,luxembourg,71,benin,151,0,0,0,0,0,0,96
26551,luxembourg,71,bhutan,4,0,0,0,0,0,0,1
26553,luxembourg,71,bosnia and herzegovina,53,1183,1120,1071,984,908,1402,1377
26554,luxembourg,71,botswana,147,0,0,0,0,0,0,0
26555,luxembourg,71,brazil,105,94,88,84,82,81,126,1439
26556,luxembourg,71,bulgaria,30,17,24,32,112,192,302,662
26557,luxembourg,71,burkina faso,152,0,0,0,0,0,0,37
26558,luxembourg,71,burundi,116,0,0,0,0,0,0,41
26559,luxembourg,71,cabo verde,153,570,600,637,594,557,862,3368
26561,luxembourg,71,cameroon,135,21,21,20,19,18,28,598
26564,luxembourg,71,chad,136,0,0,0,0,0,0,7
26565,luxembourg,71,chile,106,29,28,27,25,22,33,101
26566,luxembourg,71,china,172,497,470,450,415,385,595,1931
26567,luxembourg,71,colombia,107,8,8,7,7,7,10,220
26568,luxembourg,71,comoros,117,0,0,0,0,0,0,6
26569,luxembourg,71,congo,137,0,0,0,0,0,0,155
26570,luxembourg,71,costa rica,96,0,0,0,0,0,0,13
26572,luxembourg,71,croatia,54,206,195,187,171,157,242,428
26573,luxembourg,71,cuba,81,8,8,7,7,7,10,60
26574,luxembourg,71,cyprus,14,2,2,1,11,21,32,73
26575,luxembourg,71,czechia,31,32,30,27,109,192,303,413
26576,luxembourg,71,north korea,176,0,0,0,0,0,0,6
26577,luxembourg,71,congo,137,44,42,39,37,35,54,459
26578,luxembourg,71,denmark,39,590,683,785,789,800,1241,827
26579,luxembourg,71,djibouti,118,0,0,0,0,0,0,4
26580,luxembourg,71,dominica,82,31,28,27,28,29,45,0
26581,luxembourg,71,dominican republic,83,12,11,11,10,10,16,150
26582,luxembourg,71,ecuador,108,0,0,0,0,0,0,76
26583,luxembourg,71,egypt,142,15,14,13,12,11,16,202
26584,luxembourg,71,el salvador,97,0,0,0,0,0,0,20
26585,luxembourg,71,equatorial guinea,138,0,0,0,0,0,0,1
26586,luxembourg,71,eritrea,119,0,0,0,0,0,0,449
26587,luxembourg,71,estonia,40,3,3,3,34,66,107,184
26588,luxembourg,71,eswatini,148,0,0,0,0,0,0,0
26589,luxembourg,71,ethiopia,120,0,0,0,0,0,0,123
26591,luxembourg,71,finland,42,103,183,266,305,348,542,505
26592,luxembourg,71,france,68,6384,7172,8050,9544,11140,17289,22782
26594,luxembourg,71,gabon,139,0,0,0,0,0,0,32
26595,luxembourg,71,gambia,155,0,0,0,0,0,0,50
26596,luxembourg,71,georgia,15,0,0,0,0,0,0,36
26597,luxembourg,71,germany,69,4746,4290,3890,4011,4176,6490,8037
26598,luxembourg,71,ghana,156,0,0,0,0,0,0,33
26599,luxembourg,71,gibraltar,55,0,0,0,0,0,0,0
26600,luxembourg,71,greece,56,313,399,490,541,596,924,1595
26601,luxembourg,71,grenada,84,0,0,0,0,0,0,0
26602,luxembourg,71,guatemala,98,0,0,0,0,0,0,49
26603,luxembourg,71,guinea,157,0,0,0,0,0,0,283
26604,luxembourg,71,guinea-bissau,158,0,0,0,0,0,0,949
26605,luxembourg,71,guyana,110,0,0,0,0,0,0,3
26606,luxembourg,71,haiti,85,0,0,0,0,0,0,45
26607,luxembourg,71,honduras,99,0,0,0,0,0,0,4
26608,luxembourg,71,hungary,32,28,34,40,137,235,369,770
26609,luxembourg,71,iceland,43,124,123,122,115,108,168,205
26610,luxembourg,71,india,5,90,85,81,75,71,109,1516
26612,luxembourg,71,iran,6,115,108,104,96,89,137,577
26613,luxembourg,71,iraq,16,0,0,0,0,0,0,645
26614,luxembourg,71,ireland,44,181,270,363,432,506,785,753
26615,luxembourg,71,israel,17,22,22,21,19,17,26,127
26616,luxembourg,71,italy,57,7069,7627,8277,7532,6868,10634,11002
26617,luxembourg,71,jamaica,86,0,0,0,0,0,0,15
26618,luxembourg,71,japan,177,157,132,110,102,96,149,230
26619,luxembourg,71,jordan,18,0,0,0,0,0,0,29
26620,luxembourg,71,kazakhstan,167,0,0,0,0,0,0,56
26621,luxembourg,71,kenya,121,0,0,0,0,0,0,53
26622,luxembourg,71,kuwait,19,0,0,0,0,0,0,29
26623,luxembourg,71,kyrgyzstan,168,0,0,0,0,0,0,15
26625,luxembourg,71,latvia,46,1,1,1,23,46,77,201
26626,luxembourg,71,lebanon,20,13,12,11,11,11,17,217
26627,luxembourg,71,liberia,159,0,0,0,0,0,0,30
26628,luxembourg,71,libya,143,0,0,0,0,0,0,45
26629,luxembourg,71,liechtenstein,70,0,0,0,0,0,0,4
26630,luxembourg,71,lithuania,47,4,4,4,68,133,209,300
26631,luxembourg,71,madagascar,122,0,0,0,0,0,0,68
26632,luxembourg,71,malawi,123,0,0,0,0,0,0,4
26634,luxembourg,71,mali,160,0,0,0,0,0,0,49
26635,luxembourg,71,malta,58,7,7,7,55,104,161,124
26636,luxembourg,71,mauritania,161,0,0,0,0,0,0,10
26637,luxembourg,71,mauritius,124,15,15,14,13,13,20,198
26638,luxembourg,71,mexico,100,7,7,6,6,6,9,179
26639,luxembourg,71,monaco,72,0,0,0,0,0,0,34
26641,luxembourg,71,montenegro,59,1245,2588,2741,3682,3351,5165,1395
26642,luxembourg,71,morocco,144,74,82,91,85,80,124,1244
26643,luxembourg,71,mozambique,125,0,0,0,0,0,0,156
26645,luxembourg,71,namibia,150,0,0,0,0,0,0,5
26646,luxembourg,71,nepal,8,21,20,19,17,15,23,198
26647,luxembourg,71,netherlands,73,1537,1542,1566,1498,1447,2242,2145
26649,luxembourg,71,nicaragua,101,0,0,0,0,0,0,7
26651,luxembourg,71,nigeria,162,0,0,0,0,0,0,212
26652,luxembourg,71,north macedonia,60,1118,637,164,150,137,211,297
26653,luxembourg,71,norway,48,84,82,81,74,68,105,136
26654,luxembourg,71,oman,21,0,0,0,0,0,0,2
26655,luxembourg,71,pakistan,9,0,0,0,0,0,0,169
26656,luxembourg,71,panama,102,0,0,0,0,0,0,7
26658,luxembourg,71,paraguay,111,0,0,0,0,0,0,7
26659,luxembourg,71,peru,112,36,34,32,31,30,47,216
26661,luxembourg,71,poland,33,309,261,217,498,784,1226,2112
26662,luxembourg,71,portugal,61,16464,21035,25859,28709,31903,49385,39484
26663,luxembourg,71,qatar,22,0,0,0,0,0,0,6
26666,luxembourg,71,romania,35,45,73,101,238,378,595,2113
26667,luxembourg,71,russia,36,97,91,87,89,91,143,933
26668,luxembourg,71,rwanda,126,9,9,9,9,9,13,81
26669,luxembourg,71,saint vincent and the grenadines,92,0,0,0,0,0,0,0
26670,luxembourg,71,san marino,62,0,0,0,0,0,0,1
26671,luxembourg,71,sao tome and principe,140,0,0,0,0,0,0,85
26672,luxembourg,71,saudi arabia,23,0,0,0,0,0,0,43
26673,luxembourg,71,senegal,164,16,15,14,13,12,18,378
26674,luxembourg,71,serbia,63,2490,1237,1271,1170,2354,3627,1866
26675,luxembourg,71,seychelles,127,0,0,0,0,0,0,2
26676,luxembourg,71,sierra leone,165,0,0,0,0,0,0,14
26678,luxembourg,71,slovakia,37,30,29,28,116,204,317,335
26679,luxembourg,71,slovenia,64,28,27,25,91,159,246,255
26680,luxembourg,71,somalia,128,0,0,0,0,0,0,43
26681,luxembourg,71,south africa,115,22,21,21,19,17,26,351
26682,luxembourg,71,spain,65,981,1061,1154,1201,1261,1956,2873
26683,luxembourg,71,sri lanka,10,0,0,0,0,0,0,46
26685,luxembourg,71,sudan,145,0,0,0,0,0,0,89
26686,luxembourg,71,suriname,113,0,0,0,0,0,0,9
26687,luxembourg,71,sweden,49,224,329,439,523,612,951,757
26688,luxembourg,71,switzerland,74,297,247,200,188,177,274,717
26689,luxembourg,71,syrian,25,0,0,0,0,0,0,1052
26690,luxembourg,71,tajikistan,169,0,0,0,0,0,0,5
26692,luxembourg,71,togo,166,0,0,0,0,0,0,271
26693,luxembourg,71,trinidad and tobago,93,0,0,0,0,0,0,8
26694,luxembourg,71,tunisia,146,84,80,77,69,62,95,783
26695,luxembourg,71,turkey,26,104,95,87,80,75,116,779
26696,luxembourg,71,turkmenistan,170,0,0,0,0,0,0,8
26697,luxembourg,71,uganda,130,0,0,0,0,0,0,16
26698,luxembourg,71,ukraine,38,21,20,19,23,28,45,442
26699,luxembourg,71,united arab emirates,27,0,0,0,0,0,0,42
26700,luxembourg,71,united kingdom,50,1231,1626,2040,2193,2349,3630,3204
26701,luxembourg,71,"tanzania, united republic of",131,0,0,0,0,0,0,8
26703,luxembourg,71,uruguay,114,0,0,0,0,0,0,43
26704,luxembourg,71,uzbekistan,171,0,0,0,0,0,0,43
26706,luxembourg,71,vietnam,1,22,21,19,19,19,29,224
26707,luxembourg,71,yemen,28,0,0,0,0,0,0,13
26708,luxembourg,71,zambia,132,0,0,0,0,0,0,8
26709,luxembourg,71,zimbabwe,133,0,0,0,0,0,0,33
26759,monaco,72,france,68,3189,3069,2956,2819,2720,3285,3362
26760,monaco,72,italy,57,2233,2406,2583,2510,2471,3216,3292
26810,netherlands,73,afghanistan,2,5786,8388,11252,18042,16721,17469,19513
26811,netherlands,73,albania,51,107,155,206,343,485,666,1226
26812,netherlands,73,algeria,141,1255,1898,2604,2662,2498,2384,2543
26813,netherlands,73,andorra,52,0,0,0,0,5,9,15
26814,netherlands,73,angola,134,1118,1626,2184,5672,1188,2832,2822
26815,netherlands,73,anguilla,75,4,5,6,11,8,6,3
26816,netherlands,73,antigua and barbuda,76,6,8,10,9,6,11,14
26817,netherlands,73,argentina,103,752,815,904,1167,1239,1431,2011
26818,netherlands,73,armenia,11,23,32,41,943,852,456,467
26819,netherlands,73,aruba,77,302,336,382,734,1249,2108,2821
26821,netherlands,73,austria,66,2965,2816,2759,2770,2818,2845,3096
26822,netherlands,73,azerbaijan,12,17,23,31,1470,1023,398,478
26823,netherlands,73,bahamas,78,15,21,28,30,28,32,35
26824,netherlands,73,bahrain,13,24,34,45,50,50,65,111
26825,netherlands,73,bangladesh,3,145,205,270,339,432,546,860
26826,netherlands,73,barbados,79,23,33,44,42,38,44,52
26827,netherlands,73,belarus,29,9,12,16,65,92,142,221
26828,netherlands,73,belgium,67,18747,18737,19323,20253,21528,24019,28344
26829,netherlands,73,belize,95,0,0,0,0,5,6,13
26830,netherlands,73,benin,151,35,50,67,193,175,179,191
26832,netherlands,73,bhutan,4,8,12,16,34,108,160,156
26835,netherlands,73,bosnia and herzegovina,53,71,150,236,3333,3917,412,517
26836,netherlands,73,botswana,147,46,66,87,99,106,112,124
26837,netherlands,73,brazil,105,1618,2339,3130,3758,4836,5801,8705
26840,netherlands,73,bulgaria,30,331,469,622,1035,6364,9188,15095
26841,netherlands,73,burkina faso,152,60,86,114,180,209,233,261
26842,netherlands,73,burundi,116,122,175,235,1318,1394,1062,1064
26843,netherlands,73,cabo verde,153,4053,4654,5403,5536,5520,5402,5550
26845,netherlands,73,cameroon,135,227,327,435,954,934,880,952
26847,netherlands,73,cayman islands,80,0,0,0,0,6,7,8
26849,netherlands,73,chad,136,17,23,31,70,65,55,61
26850,netherlands,73,chile,106,1343,1330,1361,1441,1424,1522,1847
26851,netherlands,73,china,172,10382,12795,15607,19328,23217,27011,31790
26852,netherlands,73,colombia,107,2176,2921,3755,4904,5405,5779,6622
26853,netherlands,73,comoros,117,0,0,0,0,13,11,7
26854,netherlands,73,congo,137,174,250,335,620,548,480,456
26855,netherlands,73,costa rica,96,101,143,191,247,271,350,450
26857,netherlands,73,croatia,54,21,42,65,87,100,154,384
26858,netherlands,73,cuba,81,134,191,252,385,418,486,623
26860,netherlands,73,cyprus,14,77,111,147,174,208,326,611
